_gps_altitude,_gps_latitude,_gps_longitude,_gps_precision,all_weather_road_yn,borehole_tubewell_repair_time,boundary_wall_fence_yn,bucket_system_functional_yn,budget_sources_community,budget_sources_faith_org,budget_sources_fed_gov,budget_sources_intl_partner,budget_sources_loc_gov,budget_sources_ngo,budget_sources_other,budget_sources_other_,budget_sources_priv_profit,budget_sources_pta,budget_sources_state_gov,classes_outside_yn,community,covered_roof_yn,date_,days_no_potable_water,deviceid,education_type,end,fees_admission_new,fees_caution,fees_exam_fee,fees_none,fees_other,fees_pta_fee,fees_recreation,fees_textbook,fees_transport,fees_tuition_cont,fees_tuition_new,fees_vocational,flush_improved_functional_yn,flush_unimproved_functional_yn,functioning_library_yn,generator_funct_yn,gps,grid_funct_yn,grid_proximity,health_services_yn,info_tech_available_computer,info_tech_available_computer_student,info_tech_available_internet,info_tech_available_landline,info_tech_available_mobile_phone,info_tech_available_none,km_to_catchment_area,km_to_secondary_school,level_of_education,manuals_js_num_english_textbook_js,manuals_js_num_math_textbook_js,manuals_js_num_science_textbook_js,manuals_js_num_soc_science_textbook_js,manuals_pry_num_english_textbook_pry,manuals_pry_num_math_textbook_pry,manuals_pry_num_science_textbook_pry,manuals_pry_num_soc_science_textbook_pry,multigrade_teaching_yn,mylga,mylga_lga_in_abia,mylga_lga_in_adamawa,mylga_lga_in_anambra,mylga_lga_in_bauchi,mylga_lga_in_benue,mylga_lga_in_borno,mylga_lga_in_ebonyi,mylga_lga_in_enugu,mylga_lga_in_gombe,mylga_lga_in_imo,mylga_lga_in_jigawa,mylga_lga_in_kaduna,mylga_lga_in_kano,mylga_lga_in_katsina,mylga_lga_in_kebbi,mylga_lga_in_sokoto,mylga_lga_in_taraba,mylga_lga_in_yobe,mylga_lga_in_zamfara,mylga_state,mylga_state_in_north_central,mylga_state_in_northeast,mylga_state_in_northwest,mylga_state_in_southeast,mylga_zone,natl_curriculum_yn,nomadic_school_yn,num_benches,num_classrm_w_chalkboard,num_classrms_good_cond,num_classrms_need_maj_repairs,num_classrms_need_min_repairs,num_classrms_total,num_desks,num_exercise_books_per_student_jss,num_exercise_books_per_student_pry,num_jr_staff_total,num_js_total_gender_num_js_female,num_js_total_gender_num_js_male,num_js_total_gender_num_js_total,num_js_total_gender_num_js_total_calc,num_pry_total_gender_num_pry_female,num_pry_total_gender_num_pry_male,num_pry_total_gender_num_pry_total,num_pry_total_gender_num_pry_total_calc,num_sr_staff_total,num_ss_total_gender_num_ss_female,num_ss_total_gender_num_ss_male,num_ss_total_gender_num_ss_total,num_ss_total_gender_num_ss_total_calc,num_students_frthr_than_3km,num_students_total_gender_num_students_female,num_students_total_gender_num_students_male,num_students_total_gender_num_students_total,num_students_total_gender_num_students_total_calc,num_tchrs_attended_training,num_tchrs_num_tchrs_female,num_tchrs_num_tchrs_male,num_tchrs_num_tchrs_total,num_tchrs_num_tchrs_total_calc,num_tchrs_qualification_num_tchrs_w_nce,num_tchrs_qualification_num_tchrs_w_nce_plus,num_tchrs_trained_new_curricula,num_toilet_num_toilet_both,num_toilet_num_toilet_boy,num_toilet_num_toilet_girl,num_toilet_num_toilet_total,num_toilet_num_toilet_total_calc,open_pit_latrine_functional_yn,phone_signal_strength,phonenumber,photo,pipe_water_repair_time,power_sources_generator,power_sources_grid,power_sources_none,power_sources_solar_system,proportion_tchr_attend,protected_well_repair_time,provide_exercise_books_yn,provide_pens_yn,ratio_students_to_benches,ratio_students_to_desks,ratio_students_to_toilet,research_assistant_name,respondent_contact,respondent_name,respondent_position,road_type,road_type_other_specify,road_yn,school_address,school_code,school_constr_fed_gov_community,school_constr_fed_gov_faith_org,school_constr_fed_gov_fed_gov,school_constr_fed_gov_intl_partner,school_constr_fed_gov_loc_gov,school_constr_fed_gov_ngo,school_constr_fed_gov_other,school_constr_fed_gov_other_,school_constr_fed_gov_priv_profit,school_constr_fed_gov_pta,school_constr_fed_gov_state_gov,school_managed,school_managed_other,school_name,school_provide_meals_yn,simserial,slab_pit_latrine_functional_yn,solar_funct_yn,start,students_travel_method,students_travel_time,subscriberid,teacher_guide_yn,textbooks_supplied_by,textbooks_supplied_by_other,times_tchr_pay_delay_pastyr,times_tchr_pay_miss_pastyr,toilet_bucket_system,toilet_flush_or_pour_flush_improved,toilet_flush_or_pour_flush_unimproved,toilet_none,toilet_open_pit_latrine,toilet_pit_latrine_with_slab,toilet_ventilated_improved,two_shifts_yn,use_teach_aids_yn,uuid,vip_latrine_functional_yn,ward,water_none,water_pipe_water,water_protected_well,water_tube_well
378.0,12.4544996023,10.0306892395,4.0,yes,no,no,n/a,False,False,False,False,True,False,False,n/a,False,False,True,no,GAWUNA,yes_need_completion,2012-06-14 00:00:00,0,354583040521806,formal_educ,2012-06-14 09:28:10.751000,False,False,False,False,False,True,False,False,False,False,False,False,yes,n/a,no,n/a,12.45449960231781 10.030689239501953 378.0 4.0,yes,connected_to_grid,first_aid_kit,False,False,False,False,False,True,0,0,preprimary_and_primary,n/a,n/a,n/a,n/a,10,10,10,10,no,hadejia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,hadejia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,jigawa,n/a,n/a,jigawa,n/a,northwest,yes,no,144,0,2,4,0,10,144,n/a,n/a,2,n/a,n/a,n/a,n/a,1191,1459,2650,2650,0,n/a,n/a,n/a,n/a,0,1556,1924,3480,3480,3,13,13,26,26,10,0,0,0,6,4,10,10,n/a,high,n/a,1339664664958.jpg,n/a,False,True,False,False,100_percent,n/a,no,no,24.166666666666668,24.166666666666668,348,EBUTE ALEX ABUTU,08080238734,IBRAHIM MOHAMMED,HEADMASTER,type_graded,n/a,yes,SHAGARI WAY,J G P 1813035121,False,False,False,False,False,False,False,n/a,False,False,True,st_gov,n/a,MAJE MODEL SCHOOL,no,89234010001281020466,n/a,n/a,2012-06-14 09:01:16.937000,walking,less_15_min,621300250495189,no,state_gov,n/a,0,0,False,True,False,False,False,False,False,no,yes_quant_insufficient,ff407c5e-2da8-408b-9233-29dcfc848053,n/a,MATSARO,False,False,False,True
242.699996948,12.57431486,4.49449793,7.0,yes,n/a,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,Gwanyel,yes_need_repair,2012-06-16 00:00:00,n/a,358593044244897,formal_educ,2012-06-16 14:46:42.453000,False,False,False,True,False,False,False,False,False,False,False,False,n/a,n/a,no,n/a,12.57431486 4.49449793 242.6999969482422 7.0,n/a,grid_further_500_m,no,False,False,False,False,False,True,2,7,primary_only,n/a,n/a,n/a,n/a,17,34,17,32,yes_not_enough_teacher,gwandu,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,gwandu,n/a,n/a,n/a,n/a,kebbi,n/a,n/a,kebbi,n/a,northwest,yes,no,0,4,4,0,2,4,0,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,26,65,91,91,2,0,5,5,5,3,0,1,n/a,n/a,n/a,n/a,n/a,n/a,low,n/a,1339857213105.jpg,n/a,False,False,True,False,50_percent,n/a,no,no,Infinity,Infinity,n/a,Sylvester okere,08092987015,Shehu Shuaibu,HM,ungraded,n/a,yes,Gwanyel,Xxx,False,False,False,False,False,False,False,n/a,False,False,True,st_gov,n/a,Gwanyal pri. school,no,89234010001281023742,n/a,n/a,2012-06-16 14:32:06.136000,walking,less_15_min,621300250495517,yes,state_gov,n/a,0,0,False,False,False,True,False,False,False,no,yes_quant_insufficient,c3af9754-1ae4-4f8b-aa1a-52850877bc77,n/a,Dalijan,True,False,False,False
276.5,12.26147842,4.54181618,5.0,yes,yes,no,n/a,False,False,False,False,True,False,False,n/a,False,False,True,no,JIGA SALA,yes_need_repair,2012-06-13 00:00:00,0,358593044231597,formal_educ,2012-06-14 05:34:22.523000,False,False,False,False,False,True,False,False,False,False,False,False,n/a,n/a,no,n/a,12.26147842 4.54181618 276.5 5.0,no,connected_to_grid,first_aid_kit,False,False,False,False,False,True,0,0,primary_only,n/a,n/a,n/a,n/a,100,100,25,25,no,aliero,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,aliero,n/a,n/a,n/a,n/a,kebbi,n/a,n/a,kebbi,n/a,northwest,yes,no,50,6,1,4,1,6,50,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,20,30,50,50,4,0,4,4,4,999,999,4,0,1,1,2,2,n/a,low,n/a,1339590027305.jpg,n/a,False,True,False,False,100_percent,n/a,no,no,1,1,25,AUWALU UTHMAN,999,MALAM SADIK,HEADMASTER,ungraded,n/a,yes,JIGA SALA,XXX,False,False,True,False,False,False,False,n/a,False,False,False,loc_gov,n/a,JIGA SALA PRIMARY SCHOOL,no,89234010001281021415,yes,n/a,2012-06-13 12:17:17.115000,walking,less_15_min,621300250495284,yes,fed_gov,n/a,999,999,False,False,False,False,False,True,False,no,yes_quant_insufficient,3b590391-d8e2-4475-8101-7ad2b1b4a21b,n/a,JIGA MAKERA,False,False,False,True
345.100006104,10.17376003,11.47516985,5.0,yes,no,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,Lano,yes_need_repair,2012-06-14 00:00:00,30,358593042987232,formal_educ,2012-06-15 20:03:09.668000,False,False,False,False,False,True,False,False,False,False,False,False,n/a,n/a,no,n/a,10.17376003 11.47516985 345.1000061035156 5.0,yes,connected_to_grid,first_aid_kit,True,True,False,False,False,False,0,6,juniors_sec_only,30,30,30,30,n/a,n/a,n/a,n/a,no,yamaltu_deba,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yamaltu_deba,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,gombe,n/a,gombe,n/a,n/a,northeast,yes,no,12,5,3,0,2,5,78,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,15,38,82,120,120,2,3,4,7,7,5,1,6,0,1,1,2,2,n/a,low,n/a,1339663528702.jpg,n/a,False,True,False,False,100_percent,n/a,no,no,10,1.5384615384615385,60,Anthony A Duwamiya,08029626670,Dauda Adamu,VP,ungraded,n/a,yes,Lano,6135,False,False,True,False,True,False,False,n/a,False,False,True,st_gov,n/a,GJDSS Lano,no,89234010001281022363,n/a,n/a,2012-06-14 08:43:14.798000,walking,30_59_min,n/a,yes,fed_gov,n/a,12,0,False,False,False,False,False,False,True,no,yes_quant_insufficient,6051e9ec-49e3-4d1d-bfd7-982b654a6630,yes,Lano/Kuri/Lambam,False,False,False,True
240.699996948,12.23837819,4.47346278,5.0,yes,n/a,no,n/a,False,False,False,False,True,False,False,n/a,False,False,False,no,GUNBI DARI MAIGISHIRI,yes_need_repair,2012-06-14 00:00:00,n/a,358593042981037,formal_educ,2012-06-15 23:27:40.501000,False,False,False,False,True,False,False,False,False,False,False,False,n/a,n/a,no,n/a,12.23837819 4.47346278 240.6999969482422 5.0,n/a,grid_within_500_m,no,False,False,False,False,False,True,0,7,primary_only,n/a,n/a,n/a,n/a,30,30,20,20,no,aliero,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,aliero,n/a,n/a,n/a,n/a,kebbi,n/a,n/a,kebbi,n/a,northwest,yes,no,80,4,4,0,2,4,80,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,15,65,80,80,3,0,3,3,3,2,0,3,n/a,n/a,n/a,n/a,n/a,n/a,low,n/a,1339676909573.jpg,n/a,False,False,True,False,75_percent,n/a,no,no,1,1,n/a,MOHAMMAD ABDUL-RAHMAN M,999,ABDLLAHI HAKIMI,HEADMASTER,ungraded,n/a,yes,XXX,Xxx,False,False,True,False,True,False,False,n/a,False,False,False,loc_gov,n/a,GUMBI DARI MAIGISHIRI PRIMARY SCHOOL,no,89234010001281018684,n/a,n/a,2012-06-14 12:27:08.285000,walking,less_15_min,n/a,yes,loc_gov,n/a,0,0,False,False,False,True,False,False,False,no,yes_quant_insufficient,c18f29a2-7300-4c6d-aee4-c287bfc7e939,n/a,DANGADIMA II,True,False,False,False
258.0,12.23993877,4.46513244,5.0,yes,n/a,no,n/a,False,False,False,False,True,False,False,n/a,False,False,False,no,GUMBIN DARI II,yes_need_repair,2012-06-14 00:00:00,n/a,358593042981037,formal_educ,2012-06-15 23:27:29.059000,False,False,False,True,False,False,False,False,False,False,False,False,n/a,n/a,no,n/a,12.23993877 4.46513244 258.0 5.0,n/a,grid_within_500_m,no,False,False,False,False,False,True,0,7,primary_only,n/a,n/a,n/a,n/a,150,100,20,50,no,aliero,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,aliero,n/a,n/a,n/a,n/a,kebbi,n/a,n/a,kebbi,n/a,northwest,yes,no,173,5,2,2,3,5,173,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,37,135,172,172,3,0,3,3,3,3,0,3,0,0,0,0,0,no,low,n/a,1339673640466.jpg,n/a,False,False,True,False,100_percent,n/a,no,no,0.9942196531791907,0.9942196531791907,Infinity,MOHAMMAD ABDUL-RAHMAN M,08079860931,IBRAHIM ALIYU ALIERO,HEADMASTER,ungraded,n/a,yes,GUMBI DARI,XXX,False,False,True,False,True,False,False,n/a,False,False,False,loc_gov,n/a,GUMBI DARI PRIMARY SCHOOL,no,89234010001281018684,n/a,n/a,2012-06-14 11:32:51.874000,walking,less_15_min,n/a,yes,state_gov,n/a,0,0,False,False,False,False,True,False,False,no,yes_quant_insufficient,171afdc7-17ab-44a8-ad07-24d22214a1b4,n/a,SARFADA II,True,False,False,False
474.899993896,11.27467729,10.28366447,5.0,yes,yes,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,Jarmawo,no,2012-06-14 00:00:00,0,358593044258210,formal_educ,2012-06-14 11:50:41.429000,False,False,False,True,False,False,False,False,False,False,False,False,n/a,n/a,no,n/a,11.27467729 10.28366447 474.8999938964844 5.0,n/a,grid_further_500_m,no,False,False,False,False,False,True,0,999,juniors_sec_only,6,2,17,30,n/a,n/a,n/a,n/a,yes_not_enough_teacher,giade,n/a,n/a,n/a,giade,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,bauchi,n/a,bauchi,n/a,n/a,northeast,no,no,20,2,0,2,0,2,98,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,10,30,70,100,100,3,0,4,4,4,4,0,3,0,3,3,6,6,n/a,low,n/a,1339673788489.jpg,n/a,False,False,True,False,75_percent,n/a,no,no,5,1.0204081632653061,16.666666666666668,Murtala Toro,07038596647,Shehu muhammed,Principal,ungraded,n/a,yes,Xxx,BA00973,False,False,False,False,False,False,False,n/a,False,False,True,st_gov,n/a,Jss Jarmawo west,no,89234010001281019310,yes,n/a,2012-06-14 11:35:51.380000,walking,15_29_min,621300250495074,no,state_gov,n/a,12,0,False,False,False,False,False,True,False,yes,no_not_used,de9be600-8de0-4111-9f64-34dd8b4cc19d,n/a,Chinkani,False,False,False,True
239.0,12.56111424,4.45413868,10.0,yes,n/a,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,Dalija,yes_good_condition,2012-06-16 00:00:00,n/a,358593044244897,formal_educ,2012-06-16 16:12:41.337000,False,False,False,False,False,True,False,False,False,False,False,False,yes,n/a,yes,n/a,12.56111424 4.45413868 239.0 10.0,n/a,connected_to_grid,no,False,False,False,False,False,True,0,4,primary_only,n/a,n/a,n/a,n/a,75,75,75,75,no,gwandu,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,gwandu,n/a,n/a,n/a,n/a,kebbi,n/a,n/a,kebbi,n/a,northwest,yes,no,53,6,2,2,2,6,75,n/a,200,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,10,77,173,250,250,5,0,11,11,11,4,0,4,1,1,1,3,3,n/a,low,n/a,1339861879911.jpg,n/a,False,False,True,False,75_percent,n/a,yes,no,4.716981132075472,3.3333333333333335,83.33333333333333,Sylvester okere,08187940822,Usman numan,Headmaster,asphalt_dual,n/a,yes,Gwandu gopari rd,Xxx,False,False,False,False,False,False,False,n/a,False,False,True,st_gov,n/a,Gopari baba pry sch,no,89234010001281023742,n/a,n/a,2012-06-16 15:48:52.069000,walking,less_15_min,621300250495517,yes,state_gov,n/a,0,0,False,True,False,False,False,False,False,yes,yes_quant_sufficient,893471f3-49cb-4efb-a756-fc431a15b570,n/a,Dalija,True,False,False,False
478.700012207,13.12891304,8.28102737,5.0,yes,yes,no,n/a,True,False,False,False,False,False,False,n/a,False,False,False,no,MADADDAGA,yes_need_repair,2012-09-07 00:00:00,0,358593044261032,religious_only,2012-09-07 11:21:04.648000,False,False,False,True,False,False,False,False,False,False,False,False,n/a,n/a,no,n/a,13.12891304 8.28102737 478.70001220703125 5.0,n/a,grid_further_500_m,first_aid_kit,False,False,False,False,False,True,2,999,primary_only,n/a,n/a,n/a,n/a,0,0,0,0,yes_no_teacher_no_space,mai_adua,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,mai_adua,n/a,n/a,n/a,n/a,n/a,katsina,n/a,n/a,katsina,n/a,northwest,no,no,0,2,2,2,0,4,0,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,100,60,105,165,165,0,0,2,2,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,high,n/a,1347016079448.jpg,n/a,False,False,True,False,100_percent,n/a,no,no,Infinity,Infinity,n/a,ABDULLAHI HUSSAINI DANGANI,n/a,TINAU MAISHANU,HEAD,gravel,n/a,yes,MADADDAGA,XXX,True,False,False,False,False,False,False,n/a,False,False,False,faith_org,n/a,MADRASATUL ISLAMIYYA MADADDAGA,no,89234010001281023593,n/a,n/a,2012-09-07 11:07:17.468000,walking,30_59_min,621300250495502,no,community,n/a,0,0,False,False,False,True,False,False,False,no,no_not_used,89986158-9649-433d-9e2e-35e0e549a632,n/a,KOZA,False,False,False,True
534.700012207,12.78322578,7.95226894,5.0,yes,n/a,no,n/a,False,False,False,False,True,False,False,n/a,False,False,False,no,Aisawa,yes_need_repair,2012-08-24 00:00:00,n/a,358593044261032,formal_educ,2012-08-28 14:13:01.298000,False,False,False,True,False,False,False,False,False,False,False,False,n/a,n/a,no,n/a,12.78322578 7.95226894 534.7000122070313 5.0,n/a,grid_further_500_m,no,False,False,False,False,False,True,0,0,primary_only,n/a,n/a,n/a,n/a,75,45,60,50,yes_not_enough_teacher,bindawa,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,bindawa,n/a,n/a,n/a,n/a,n/a,katsina,n/a,n/a,katsina,n/a,northwest,yes,no,10,2,2,0,2,4,34,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,0,228,272,500,500,2,0,4,4,4,2,1,1,0,2,2,4,4,n/a,high,n/a,1345811346916.jpg,n/a,False,False,True,False,75_percent,n/a,no,no,50,14.705882352941176,125,Faisal M.Mustapha,000,Ummaru Aliyu,Head Master,n/a,n/a,no,Aisawa,KTP01242,False,False,True,False,False,False,False,n/a,False,False,False,loc_gov,n/a,Aisawa Primary School,no,89234010001281023593,n/a,n/a,2012-08-24 12:27:50.637000,walking,less_15_min,621300250495502,yes,state_gov,n/a,0,0,False,False,False,False,False,False,True,no,yes_quant_insufficient,6bb11195-d163-453d-b841-970a8492cc9c,yes,Giremawa,True,False,False,False
273.600006104,12.56703111,4.51532463,5.0,yes,yes,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,Dalija,yes_good_condition,2012-06-16 00:00:00,0,358593044244897,formal_educ,2012-06-16 10:50:54.807000,False,False,False,False,False,True,False,False,False,False,False,False,n/a,n/a,no,n/a,12.56703111 4.51532463 273.6000061035156 5.0,n/a,connected_to_grid,first_aid_kit,False,False,False,False,False,True,5,10,juniors_sec_only,200,200,200,200,n/a,n/a,n/a,n/a,no,gwandu,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,gwandu,n/a,n/a,n/a,n/a,kebbi,n/a,n/a,kebbi,n/a,northwest,yes,no,600,12,10,3,5,15,600,200,n/a,9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,400,298,713,1011,1011,5,6,17,23,23,0,1,5,0,10,5,15,15,n/a,high,n/a,1339842046008.jpg,n/a,False,False,True,False,75_percent,n/a,yes,no,1.685,1.685,67.4,Sylvester okere,08036373498,Banbiya,Principal,asphalt_dual,n/a,yes,Gwandu kebbi road,Xxx,False,False,False,False,False,False,False,n/a,False,False,True,st_gov,n/a,Govt day sec sch,yes,89234010001281023742,yes,n/a,2012-06-16 10:12:54.953000,walking,15_29_min,621300250495517,yes,state_gov,n/a,0,0,False,False,False,False,False,True,False,no,yes_quant_sufficient,0bfcf725-6b86-4a3b-9dec-f24c836ed5f4,n/a,Dalija,False,False,False,True
269.0,12.25831913,4.51894467,5.0,yes,n/a,no,n/a,False,False,False,False,True,False,False,n/a,False,False,False,no,JIGA KANBARORI,yes_good_condition,2012-06-13 00:00:00,n/a,358593042981037,formal_educ,2012-06-13 22:23:00.784000,False,False,False,True,False,False,False,False,False,False,False,False,n/a,n/a,no,n/a,12.25831913 4.51894467 269.0 5.0,n/a,grid_within_500_m,no,False,False,False,False,False,True,5,3,primary_only,n/a,n/a,n/a,n/a,70,200,45,50,no,aliero,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,aliero,n/a,n/a,n/a,n/a,kebbi,n/a,n/a,kebbi,n/a,northwest,yes,no,355,10,10,0,10,10,355,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,250,65,355,420,420,2,0,2,2,2,2,0,2,n/a,n/a,n/a,n/a,n/a,n/a,low,n/a,1339596710171.jpg,n/a,False,False,True,False,100_percent,n/a,no,no,1.1830985915492958,1.1830985915492958,n/a,MOHAMMAD ABDUL-RAHMAN M.,08059560171,HAFIZU KASIMU,HEADMASTER,ungraded,n/a,yes,XXX,01017,False,False,False,False,True,False,False,n/a,False,False,True,st_gov,n/a,JIGA KOBARORI PRIMARY SCHOOL,no,89234010001281018684,n/a,n/a,2012-06-13 14:10:08.862000,walking,15_29_min,621300250495011,yes,loc_gov,n/a,0,0,False,False,False,True,False,False,False,no,yes_quant_insufficient,9f540362-9da9-4489-9d12-4586879f160c,n/a,JIGA MAKERA,True,False,False,False
329.5,10.4622336,11.55125544,5.0,yes,yes,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,yes,Shinga,yes_need_repair,2012-06-14 00:00:00,31,358593044251553,formal_educ,2012-06-14 10:27:29.200000,False,False,False,False,False,True,False,False,False,False,False,False,n/a,n/a,yes,n/a,10.4622336 11.55125544 329.5 5.0,n/a,grid_within_500_m,no,False,False,False,False,False,True,0,2,primary_only,n/a,n/a,n/a,n/a,240,240,240,260,yes_not_enough_space,yamaltu_deba,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yamaltu_deba,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,gombe,n/a,gombe,n/a,n/a,northeast,no,no,13,10,8,1,1,10,150,n/a,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,42,174,223,397,397,5,5,12,17,17,7,0,1,0,0,0,0,0,n/a,high,n/a,1339668316097.jpg,n/a,False,False,True,False,100_percent,n/a,no,no,30.53846153846154,2.6466666666666665,Infinity,Dr.Gambo GM,08086901729,Saleh Yakubu,Head Master,gravel,n/a,yes,Anguwan Galadima,000068,False,False,False,False,False,False,False,n/a,False,False,True,st_gov,n/a,Shinga Pri. School,no,89234010001281024336,yes,n/a,2012-06-14 09:52:55.982000,walking,15_29_min,621300250495576,yes,state_gov,n/a,0,0,False,False,False,False,False,True,False,no,yes_quant_insufficient,abb17ff1-9bae-4cdc-9487-09731525b8eb,n/a,Gwani Shinga Wade,False,False,False,True
295.600006104,13.3163977,5.63232558,5.0,yes,n/a,no,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,Awakkala,yes_need_repair,2012-06-13 00:00:00,31,358593044237396,religious_with_formal,2012-06-13 22:32:40.486000,False,False,False,True,False,False,False,False,False,False,False,False,n/a,n/a,no,n/a,13.3163977 5.63232558 295.6000061035156 5.0,n/a,grid_within_500_m,no,False,False,False,False,False,True,10,7,primary_only,n/a,n/a,n/a,n/a,90,100,75,80,no,goronyo,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,goronyo,n/a,n/a,n/a,sokoto,n/a,n/a,sokoto,n/a,northwest,yes,no,35,3,3,0,0,3,50,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,0,27,63,90,90,2,0,3,3,3,0,0,2,n/a,n/a,n/a,n/a,n/a,n/a,low,n/a,1339585316513.jpg,n/a,False,False,True,False,50_percent,no,no,no,2.5714285714285716,1.8,n/a,Boladale bolamle,08082210455,Aliyu Abdullah,Headmaster,asphat_single,n/a,yes,Awakkala,Xxx,False,False,False,False,False,False,False,n/a,False,False,True,loc_gov,n/a,Awakkala primary sch,no,89234010001281019328,n/a,n/a,2012-06-13 11:00:58.753000,walking,15_29_min,621300250495075,yes,loc_gov,n/a,0,0,False,False,False,True,False,False,False,no,yes_quant_insufficient,fe4cd3b0-4e05-417b-b32c-e23d033cf03f,n/a,Awakkala,False,False,True,False
166.699996948,5.52483122,7.26130248,5.0,yes,no,yes_need_completion,n/a,False,False,False,False,False,False,False,n/a,False,False,True,no,NNARAMBIA,yes_need_repair,2012-06-14 00:00:00,0,358593044185330,formal_educ,2012-06-14 14:30:35.480000,False,False,False,True,False,False,False,False,False,False,False,False,n/a,n/a,no,yes,5.52483122 7.26130248 166.6999969482422 5.0,yes,connected_to_grid,no,False,False,False,False,False,True,10,2,juniors_sec_only,20,20,20,20,n/a,n/a,n/a,n/a,no,ahiazu_mbaise,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,ahiazu_mbaise,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,imo,n/a,n/a,n/a,imo,southeast,no,no,15,10,0,4,10,14,500,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,500,48,1452,1500,1500,23,18,5,23,23,4,18,23,4,0,0,4,4,n/a,high,n/a,1339682947283.jpg,n/a,True,True,False,False,100_percent,n/a,no,no,100,3,375,AYEBAYE WANATOI,08033651546,MR. NWAGWU J. N,PRINCIPAL,asphat_single,n/a,yes,ALONG OWERRI/UMUAHIA ROAD,IMS/17139,False,False,False,False,False,False,False,n/a,False,False,True,st_gov,n/a,AHIARA TECHNICAL COLLEGE (JSS),no,89234010001281023841,yes,n/a,2012-06-14 14:06:10.891000,bicycle,30_59_min,621300250495527,yes,community,n/a,0,0,False,False,False,False,False,True,False,no,yes_quant_insufficient,e8ae96b4-32f6-4926-b5ff-c00b29e66c08,n/a,4,False,False,False,True
